"id","review","rating"
676,"With this, I can really get good distance on our fetch game. My dog is pretty fit and throwing short distances gets tiring for my arm because the dog brings the ball back so quickly. This gives my arm a break and the dog a longer run. Love it!",4
677,"This product performs well and delivers what I was looking for in my first ChuckIt ball launcher-a standard tennis ball launcher that is sturdy, has a comfortable grip and is more portable than ChuckIt's longer launcher. I will probably also get the longer version for the dog park because it allows you to pick up the ball without bending as much, but I like this model a lot and would recommend it.",4
682,"I can throw my dog's ball way farther using this, wearing her out way faster, and I never have to pick up a gross slobbery ball. What more could you want. Get one.",5
684,"We use this launcher at a field next to our apartment complex. Our Pembroke Welsh Corgi has a lot of energy and this really helps us throw the tennis ball multiple times really far without throwing out our arms in the process. With minimal effort, you can throw a ball 15ft or so. With a good amount of effort, it will fly as far as 50ft easily. We also like that we can pick up the tennis ball with this Chuckit without having to bend over, as well as getting our fingers all slobbered up. I highly recommend this toy for anyone who has a dog that loves to play fetch and has the space to really run.",5
685,"Great toy for our dog! Makes it easier to throw further and for longer - the dog loves it. We have a vizsla so she can be tough to wear out, but this does the job.",5
688,"My greyhounds run like lightening, and I'd practically throw out my shoulder using tennis balls. By the time the balls landed on the ground my dogs would have already ran past the landing point. The chuckit allows me to save myself from overexerting my shoulder and arm muscles, but it also allows me to achieve a further throw than with just my body alone. I love this thing!",5
690,"We were having a grand time with this toy, and my dog enjoyed running the extra distance.  That was until I handed it over to my boyfriend who  Chucked it  as hard as he could and our tennis ball was lost forever... Ok, so that's not really a problem since you can put whatever kind of tennis ball you want in there, but buyer beware: You must understand physics to avoid losing your dog's favorite tennis ball or possibly chucking a ball into a passing car.  It really depends on where you live.",4
697,"This works really well! Sadly, my dog has no interest in playing fetch... but we're working on it with him.This holds the ball tight, making it so you can shove the ball in and take it to wherever you're playing the game without much worry, and it throws it pretty far!Would recommend, but would suggest teaching your dog to fetch first.",5
703,"I have a 30 lb dog that is stupidly fast and loves to fetch.  She can fetch for hours...even when I am throwing it as far as I can (which is a good distance).  So this chuck it launcher is awesome because now we can go and have fun and she can really get going.  Plus i don't have to pick up that nasty ball....I do suggest getting the chuck it ultra balls because they are rubber and bounce more, so your dog can see it when its farther away.  Also, it doesn't pick up as much dirt, so it stays cleaner too.  This was a problem I saw with my dog because the regular tennis balls collected so much dirt that she would accidentally swallow some as she was fetching and then end up dry heaving later that night.....I also suggest getting the pro version of chuck it because the handle is soooo much better that its worth the extra money.Caution though...if you throw it to far and your dog isnt paying attention or isnt quick enough to find it before it stops bouncing...you will be walking a long way to find the ball for them...especially if you paid extra money for the nicer chuckit ultra balls.  Luckily my dog is OCD and has to have the first ball we throw, so if she misses it she searches for it for at least 10  min before giving up.Oh and the Chuckit works ok with regular tennis balls, but it is sized just a bit smaller than a tennis ball size. So, it doesnt quite release the ball as quickly.  I only use the ultra balls though...so no complaints by me.",5
719,"Since the ball is the same size as a tennis ball it can be replaced easily without paying the premium for a Chuckit ball.",5
723,"My dog was totally uninterested in the Chuckit balls, so this did not get used a lot.  He does like to fetch his squeaky balls and his crunchy balls, but something about the Chuckit balls (I had 4 different kinds) left him bored. When I did use it, I could not get the balls to fly far like I've seen others.  I'm guessing it was me, not the Launcher.  My dog did, ultimately, like the Chuckit Launcher.  One day, when I wasn't looking, he chewed it up.  It is now one of his favorite chew toys.  Given how long it is lasting, it wasn't such a bad deal.",3
724,"I have the shorter version too. This length of handle and M size is perfect for tossing and picking up Chuckit balls AS WELL AS regular ole tennis balls. We use this one just about every day.",5
